Skill ID,Category,Subcategory,Skills,Skill Definition,Skill = Sub Category,Alternate Skill Names,Sl No,Name
Arch_190,Architecture and Construction,Construction Inspection,NCCER Project Supervision,,FALSE,,190,Arch
Arch_191,Architecture and Construction,Construction Inspection,NCCER Reinforcing Ironwork,,FALSE,,191,Arch
Arch_192,Architecture and Construction,Construction Inspection,NCCER Rigger,,FALSE,,192,Arch
Arch_193,Architecture and Construction,Construction Inspection,NCCER Scaffolding,,FALSE,,193,Arch
Arch_194,Architecture and Construction,Construction Inspection,NCCER Sprinkler Fitting,,FALSE,,194,Arch
Arch_195,Architecture and Construction,Construction Inspection,NCCER Tower Crane Operator,,FALSE,,195,Arch
Arch_196,Architecture and Construction,Construction Inspection,New-Construction Building Commissioning,,FALSE,,196,Arch
Arch_197,Architecture and Construction,Construction Inspection,NICET Bridge Safety Inspection,,FALSE,,197,Arch
Arch_198,Architecture and Construction,Construction Inspection,NICET Concrete Certification,,FALSE,,198,Arch
Arch_199,Architecture and Construction,Construction Inspection,NICET Construction Material Testing Certification,,FALSE,,199,Arch
Arch_200,Architecture and Construction,Construction Inspection,Post Build,,FALSE,,200,Arch
Arch_201,Architecture and Construction,Construction Inspection,Pre-Drywall Orientation,,FALSE,,201,Arch
Arch_202,Architecture and Construction,Construction Inspection,Property Inspection,,FALSE,,202,Arch
Arch_203,Architecture and Construction,Construction Inspection,Radon Measurement Specialist,,FALSE,,203,Arch
Arch_204,Architecture and Construction,Construction Inspection,Radon Measurement Technician,,FALSE,,204,Arch
Arch_205,Architecture and Construction,Construction Inspection,Residential Building Inspector,,FALSE,,205,Arch
Arch_206,Architecture and Construction,Construction Inspection,Residential Combination Inspector,,FALSE,,206,Arch
Arch_207,Architecture and Construction,Construction Inspection,Residential Electrical Inspector,,FALSE,,207,Arch
Arch_208,Architecture and Construction,Construction Inspection,Residential Mechanical Inspector,,FALSE,,208,Arch
Arch_209,Architecture and Construction,Construction Inspection,Senior Certified Welding Inspector,,FALSE,,209,Arch
Arch_210,Architecture and Construction,Construction Inspection,Site Inspection,,FALSE,,210,Arch
Arch_211,Architecture and Construction,Construction Inspection,Soils Special Inspector,,FALSE,,211,Arch
Arch_212,Architecture and Construction,Construction Inspection,Structural Masonry Special Inspector,,FALSE,,212,Arch
Arch_213,Architecture and Construction,Construction Inspection,Structural Welding Special Inspector,,FALSE,,213,Arch
Arch_214,Architecture and Construction,Construction Inspection,Traffic Control Supervisor (TCS) Certification,,FALSE,,214,Arch
Arch_215,Architecture and Construction,Construction Management,Bluebeam Revu,,FALSE,,215,Arch
Arch_216,Architecture and Construction,Construction Management,Brownfield Redevelopment,,FALSE,,216,Arch
Arch_217,Architecture and Construction,Construction Management,Building Permit Applications,,FALSE,,217,Arch
Arch_218,Architecture and Construction,Construction Management,Certified Construction Contract Administrator,,FALSE,,218,Arch
Arch_219,Architecture and Construction,Construction Management,Certified Construction Manager,,FALSE,,219,Arch
Arch_220,Architecture and Construction,Construction Management,Certified Construction Product Representative (CCPR),,FALSE,,220,Arch
Arch_221,Architecture and Construction,Construction Management,Certified Jail Manager,,FALSE,,221,Arch
Arch_222,Architecture and Construction,Construction Management,Certified Lighting Management Consultant,,FALSE,,222,Arch
Arch_223,Architecture and Construction,Construction Management,Certified Municipal Clerk (CMC),,FALSE,,223,Arch
Arch_224,Architecture and Construction,Construction Management,Certified Social Work Case Management,,FALSE,,224,Arch
Arch_225,Architecture and Construction,Construction Management,Composite Structures,,FALSE,,225,Arch
Arch_226,Architecture and Construction,Construction Management,Constructability,,FALSE,,226,Arch
Arch_227,Architecture and Construction,Construction Management,Construction Coordination,,FALSE,,227,Arch
Arch_228,Architecture and Construction,Construction Management,Construction Documentation,,FALSE,,228,Arch
Arch_229,Architecture and Construction,Construction Management,Construction Management Software,,FALSE,,229,Arch
Arch_230,Architecture and Construction,Construction Management,Construction Monitoring,,FALSE,,230,Arch
Arch_231,Architecture and Construction,Construction Management,Construction Permitting,,FALSE,,231,Arch
Arch_232,Architecture and Construction,Construction Management,Contractor Management,,FALSE,,232,Arch
Arch_233,Architecture and Construction,Construction Management,CSCS Card,,FALSE,,233,Arch
Arch_234,Architecture and Construction,Construction Management,Demolition,,FALSE,,234,Arch
Arch_235,Architecture and Construction,Construction Management,Demolition Permitting,,FALSE,,235,Arch
Arch_236,Architecture and Construction,Construction Management,Engineering Procurement And Construction Management,,FALSE,,236,Arch
Arch_237,Architecture and Construction,Construction Management,Excavation,,FALSE,,237,Arch
Arch_238,Architecture and Construction,Construction Management,FIDIC Templates,,FALSE,,238,Arch
Arch_239,Architecture and Construction,Construction Management,NCCER Carpentry,,FALSE,,239,Arch
Arch_240,Architecture and Construction,Construction Management,NCCER Core Curriculum,,FALSE,,240,Arch
Arch_241,Architecture and Construction,Construction Management,NCCER Fundamentals Of Crew Leadership,,FALSE,,241,Arch
Arch_242,Architecture and Construction,Construction Management,NCCER HEO Operations Craft Completion,,FALSE,,242,Arch
Arch_243,Architecture and Construction,Construction Management,Occupancy Permitting,,FALSE,,243,Arch
Arch_244,Architecture and Construction,Construction Management,Pavement Management,,FALSE,,244,Arch
Arch_245,Architecture and Construction,Construction Management,Permitting Software,,FALSE,,245,Arch
Arch_246,Architecture and Construction,Construction Management,Planning Permission,,FALSE,,246,Arch
Arch_247,Architecture and Construction,Construction Management,PlanSwift (Takeoff Software),,FALSE,,247,Arch
Arch_248,Architecture and Construction,Construction Management,Procore,,FALSE,,248,Arch
Arch_249,Architecture and Construction,Construction Management,Punch Work,,FALSE,,249,Arch
Arch_250,Architecture and Construction,Construction Management,Renovation,,FALSE,,250,Arch
Arch_251,Architecture and Construction,Construction Management,Retrofitting,,FALSE,,251,Arch
Arch_252,Architecture and Construction,Construction Management,Staging Area,,FALSE,,252,Arch
Arch_253,Architecture and Construction,Construction Management,Submittals (Construction),,FALSE,,253,Arch
Arch_254,Architecture and Construction,Construction Painting,Apartment Painting,,FALSE,,254,Arch
Arch_255,Architecture and Construction,Construction Painting,Cabinet Painting,,FALSE,,255,Arch
Arch_256,Architecture and Construction,Construction Painting,Color Blending,,FALSE,,256,Arch
Arch_257,Architecture and Construction,Construction Painting,Exterior Painting,,FALSE,,257,Arch
Arch_258,Architecture and Construction,Construction Painting,Faux Painting,,FALSE,,258,Arch
Arch_259,Architecture and Construction,Construction Painting,Industrial Coating,,FALSE,,259,Arch
Arch_260,Architecture and Construction,Construction Painting,Interior Painting,,FALSE,,260,Arch
Arch_261,Architecture and Construction,Construction Painting,NCCER Painting,,FALSE,,261,Arch
Arch_262,Architecture and Construction,Construction Painting,Paint Blending,,FALSE,,262,Arch
Arch_263,Architecture and Construction,Construction Painting,Paint Matching,,FALSE,,263,Arch
Arch_264,Architecture and Construction,Construction Painting,Paint Rollers,,FALSE,,264,Arch
Arch_265,Architecture and Construction,Construction Painting,Paint Sprayers,,FALSE,,265,Arch
Arch_266,Architecture and Construction,Construction Painting,Paint Stripper,,FALSE,,266,Arch
Arch_267,Architecture and Construction,Construction Painting,Painting,,FALSE,,267,Arch
Arch_268,Architecture and Construction,Construction Painting,Residential Painting,,FALSE,,268,Arch
Arch_269,Architecture and Construction,Construction Painting,Sign Painting,,FALSE,,269,Arch
Arch_270,Architecture and Construction,Construction Painting,Spray Painting,,FALSE,,270,Arch
Arch_271,Architecture and Construction,Construction Painting,Stenciling,,FALSE,,271,Arch
Arch_272,Architecture and Construction,Construction Painting,Tints And Shades,,FALSE,,272,Arch
Arch_273,Architecture and Construction,Construction Painting,Construction Painting,,TRUE,,273,Arch
Arch_274,Architecture and Construction,Electrical Construction,1st Class Power Engineer Certificate,,FALSE,,274,Arch
Arch_275,Architecture and Construction,Electrical Construction,Certified Apprentice Lighting Technician,,FALSE,,275,Arch
Arch_276,Architecture and Construction,Electrical Construction,Certified Senior Lighting Technician,,FALSE,,276,Arch
Arch_277,Architecture and Construction,Electrical Construction,Commercial Electric Work,,FALSE,,277,Arch
Arch_278,Architecture and Construction,Electrical Construction,Compact Fluorescent Lamp,,FALSE,,278,Arch
Arch_279,Architecture and Construction,Electrical Construction,Distribution Board,,FALSE,,279,Arch
Arch_280,Architecture and Construction,Electrical Construction,Electric Vehicle (EV) Installation,,FALSE,,280,Arch
Arch_281,Architecture and Construction,Electrical Construction,Electrical Codes,,FALSE,,281,Arch
Arch_282,Architecture and Construction,Electrical Construction,Electrical Conduit,,FALSE,,282,Arch
Arch_283,Architecture and Construction,Electrical Construction,Electrical Maintenance Technician Certificates,,FALSE,,283,Arch
Arch_284,Architecture and Construction,Electrical Construction,Electrical Metallic Tubing,,FALSE,,284,Arch
Arch_285,Architecture and Construction,Electrical Construction,Fan Coil Unit,,FALSE,,285,Arch
Arch_286,Architecture and Construction,Electrical Construction,Fiber Construction,,FALSE,,286,Arch
Arch_287,Architecture and Construction,Electrical Construction,Fish Tape,,FALSE,,287,Arch
Arch_288,Architecture and Construction,Electrical Construction,Ground Rods,,FALSE,,288,Arch
Arch_289,Architecture and Construction,Electrical Construction,Home Wiring,,FALSE,,289,Arch
Arch_290,Architecture and Construction,Electrical Construction,Hydraulic Benders,,FALSE,,290,Arch
Arch_291,Architecture and Construction,Electrical Construction,Industrial Electrical Construction,,FALSE,,291,Arch
Arch_292,Architecture and Construction,Electrical Construction,Lighting Fixture,,FALSE,,292,Arch
Arch_293,Architecture and Construction,Electrical Construction,Lighting Layout,,FALSE,,293,Arch
Arch_294,Architecture and Construction,Electrical Construction,Lighting Systems,,FALSE,,294,Arch
Arch_295,Architecture and Construction,Electrical Construction,National Electrical Codes,,FALSE,,295,Arch
Arch_296,Architecture and Construction,Electrical Construction,NCCER Electrical,,FALSE,,296,Arch
Arch_297,Architecture and Construction,Electrical Construction,NCCER Industrial Maintenance Electrical & Instrumentation Technician,,FALSE,,297,Arch
Arch_298,Architecture and Construction,Electrical Construction,NCCER Pipeline Electrical & Instrumentation,,FALSE,,298,Arch
Arch_299,Architecture and Construction,Electrical Construction,NCCER Power Generation I&C Maintenance Technician,,FALSE,,299,Arch
Arch_300,Architecture and Construction,Electrical Construction,NCCER Power Generation Maintenance Electrician,,FALSE,,300,Arch
Arch_301,Architecture and Construction,Electrical Construction,NCCER Power Generation Maintenance Mechanic,,FALSE,,301,Arch
Arch_302,Architecture and Construction,Electrical Construction,NCCER Power Line Worker,,FALSE,,302,Arch
Arch_303,Architecture and Construction,Electrical Construction,NCCER Welding,,FALSE,,303,Arch
Arch_304,Architecture and Construction,Electrical Construction,Residential Electrical Work,,FALSE,,304,Arch
Arch_305,Architecture and Construction,Electrical Construction,Smart Grid,,FALSE,,305,Arch
Arch_306,Architecture and Construction,Electrical Construction,Stage Lighting,,FALSE,,306,Arch
Arch_307,Architecture and Construction,Electrical Construction,Trace Heating,,FALSE,,307,Arch
Arch_308,Architecture and Construction,Electrical Construction,Wire And Cable Pulling,,FALSE,,308,Arch
Arch_309,Architecture and Construction,General Construction and Construction Labor,Air Sealing,,FALSE,,309,Arch
Arch_310,Architecture and Construction,General Construction and Construction Labor,Ballasts,,FALSE,,310,Arch
Arch_311,Architecture and Construction,General Construction and Construction Labor,Blower Doors,,FALSE,,311,Arch
Arch_312,Architecture and Construction,General Construction and Construction Labor,Bolted Joints,,FALSE,,312,Arch
Arch_313,Architecture and Construction,General Construction and Construction Labor,Building Envelope,,FALSE,,313,Arch
Arch_314,Architecture and Construction,General Construction and Construction Labor,Carpet Installation,,FALSE,,314,Arch
Arch_315,Architecture and Construction,General Construction and Construction Labor,Ceramic Tile,,FALSE,,315,Arch
Arch_316,Architecture and Construction,General Construction and Construction Labor,Certified Graduate Builder,,FALSE,,316,Arch
Arch_317,Architecture and Construction,General Construction and Construction Labor,Chain-Link Fencing,,FALSE,,317,Arch
Arch_318,Architecture and Construction,General Construction and Construction Labor,Change Orders,,FALSE,,318,Arch
Arch_319,Architecture and Construction,General Construction and Construction Labor,Commercial Construction,,FALSE,,319,Arch
Arch_320,Architecture and Construction,General Construction and Construction Labor,Construction,,FALSE,,320,Arch
Arch_321,Architecture and Construction,General Construction and Construction Labor,Contractor License,,FALSE,,321,Arch
Arch_322,Architecture and Construction,General Construction and Construction Labor,Crane Signaling,,FALSE,,322,Arch
Arch_323,Architecture and Construction,General Construction and Construction Labor,Damage Tolerance,,FALSE,,323,Arch
Arch_324,Architecture and Construction,General Construction and Construction Labor,Directional Boring,,FALSE,,324,Arch
Arch_325,Architecture and Construction,General Construction and Construction Labor,Drywall (Installation And Repair),,FALSE,,325,Arch
Arch_326,Architecture and Construction,General Construction and Construction Labor,Expansion Joint,,FALSE,,326,Arch
Arch_327,Architecture and Construction,General Construction and Construction Labor,Floor Sanding,,FALSE,,327,Arch
Arch_328,Architecture and Construction,General Construction and Construction Labor,Flooring,,FALSE,,328,Arch
Arch_329,Architecture and Construction,General Construction and Construction Labor,Framing (Construction),,FALSE,,329,Arch
Arch_330,Architecture and Construction,General Construction and Construction Labor,Glass Industry,,FALSE,,330,Arch
Arch_331,Architecture and Construction,General Construction and Construction Labor,Glass Installation,,FALSE,,331,Arch
Arch_332,Architecture and Construction,General Construction and Construction Labor,Glazing,,FALSE,,332,Arch
Arch_333,Architecture and Construction,General Construction and Construction Labor,Groundwork (Construction),,FALSE,,333,Arch
Arch_334,Architecture and Construction,General Construction and Construction Labor,Hard Labor,,FALSE,,334,Arch
Arch_335,Architecture and Construction,General Construction and Construction Labor,Insulator,,FALSE,,335,Arch
Arch_336,Architecture and Construction,General Construction and Construction Labor,Journeyman Lineman,,FALSE,,336,Arch
Arch_337,Architecture and Construction,General Construction and Construction Labor,Laminate Flooring,,FALSE,,337,Arch
Arch_338,Architecture and Construction,General Construction and Construction Labor,Laser Levels,,FALSE,,338,Arch
Arch_339,Architecture and Construction,General Construction and Construction Labor,Levelling,,FALSE,,339,Arch
Arch_340,Architecture and Construction,General Construction and Construction Labor,Master Craftsman,,FALSE,,340,Arch
Arch_341,Architecture and Construction,General Construction and Construction Labor,Mechanical Electrical And Plumbing (MEP) Systems,,FALSE,,341,Arch
Arch_342,Architecture and Construction,General Construction and Construction Labor,Modular Building,,FALSE,,342,Arch
Arch_343,Architecture and Construction,General Construction and Construction Labor,NCCER Construction Craft Laborer,,FALSE,,343,Arch
Arch_344,Architecture and Construction,General Construction and Construction Labor,NCCER Glazier,,FALSE,,344,Arch
Arch_345,Architecture and Construction,General Construction and Construction Labor,Offshore Construction,,FALSE,,345,Arch
Arch_346,Architecture and Construction,General Construction and Construction Labor,Outside Plant Construction,,FALSE,,346,Arch
Arch_347,Architecture and Construction,General Construction and Construction Labor,Pipe Laying,,FALSE,,347,Arch
Arch_348,Architecture and Construction,General Construction and Construction Labor,Plastering,,FALSE,,348,Arch
